text,textblob_polarity,textblob_subjectivity,textblob_sentiment,transformer_sentiment,transformer_confidence,transformer_positive,transformer_negative,transformer_neutral,consensus_sentiment,sentiment_intensity
Go to bed little boy,-0.1875,0.5,negative,negative,0.562760055065155,0.07911922037601471,0.562760055065155,0.35812070965766907,negative,0.3751300275325775
i dont like brainrot im a dad,0.0,0.0,neutral,negative,0.9055731892585754,0.007331257686018944,0.9055731892585754,0.08709551393985748,negative,0.4527865946292877
⁠ A dad that doesn’t celebrate Christmas?,0.0,0.0,neutral,negative,0.5105377435684204,0.021363647654652596,0.5105377435684204,0.46809858083724976,neutral,0.2552688717842102
A dad that created a channel a few months ago and uploads things a kid would upload like dancing in a costume? Little liar,-0.19375,0.3,negative,negative,0.5146366953849792,0.030920090153813362,0.5146366953849792,0.45444321632385254,negative,0.3541933476924896
⁠ never said it was awful its just this advert is awful in fact christmas is my favorite time of the year😂,-0.5,1.0,negative,negative,0.652230978012085,0.15773971378803253,0.652230978012085,0.1900292932987213,negative,0.5761154890060425
i the channel for nico (my son ) on my phone but i stil monitor his acount,0.0,0.0,neutral,neutral,0.898901104927063,0.0845448449254036,0.01655413955450058,0.898901104927063,neutral,0.4494505524635315
Christmas is probably your favourite time because your parents buy presents for you,0.0,0.0,neutral,positive,0.9709705710411072,0.9709705710411072,0.005216432269662619,0.0238130334764719,positive,0.4854852855205536
the guy with a picture of a tiny teddy or whatever it is is saying im a child mate,0.0,0.5,neutral,neutral,0.6513746380805969,0.042377498000860214,0.3062478303909302,0.6513746380805969,neutral,0.32568731904029846
"Don’t lie, you’re the kid, you can’t even spell 🤷🏾",0.0,0.0,neutral,negative,0.6782184839248657,0.028068872168660164,0.6782184839248657,0.29371264576911926,neutral,0.33910924196243286
nah i like it cause i get linx for free of my wife,0.4,0.8,positive,positive,0.6815105080604553,0.6815105080604553,0.039693474769592285,0.2787959575653076,positive,0.5407552540302276
⁠ lol why do you sound like a child?,0.6000000000000001,0.55,positive,negative,0.7806704044342041,0.016233865171670914,0.7806704044342041,0.20309574902057648,positive,0.6903352022171021
So Father’s Day would’ve been the same but with different paper 🤷🏾‍♂️ Most Christmas ads now don’t seem to be Christmas as they’re supposed to be ‘inclusive’ for people who don’t even celebrate it,0.16666666666666666,0.4083333333333334,positive,negative,0.4996360242366791,0.03241541609168053,0.4996360242366791,0.4679485559463501,positive,0.33315134545167285
"Except that Jesus Christ delivered the compassion, the mercy, the salvation, the (potential for) reconciliation...",0.0,1.0,neutral,neutral,0.6958407163619995,0.2702368497848511,0.03392244875431061,0.6958407163619995,neutral,0.34792035818099976
Thank you. Brilliant to hear this one means a lot to you 🙏 - Wil,0.9,1.0,positive,positive,0.9832655191421509,0.9832655191421509,0.005511641502380371,0.01122286356985569,positive,0.9416327595710754
Glad you love it Darren 🙏 - Wil,0.5,0.8,positive,positive,0.9835308194160461,0.9835308194160461,0.0031285304576158524,0.01334070973098278,positive,0.7417654097080231
Thank you John Lewis. I purchased 3 copies of the vinyl as gifts. Excellent advert,1.0,1.0,positive,positive,0.9820382595062256,0.9820382595062256,0.003282474586740136,0.014679266139864922,positive,0.9910191297531128
I'm not crying it's just dust from cleaning up,0.1,0.6,neutral,negative,0.5297529101371765,0.07130490988492966,0.5297529101371765,0.3989422023296356,neutral,0.31487645506858825
Im in tears 😭. Well done S&S and.JL. Love it. 👍,0.5,0.6,positive,positive,0.9790205955505371,0.9790205955505371,0.007790465839207172,0.013188888318836689,positive,0.7395102977752686
Jesus that hit a nerve for sure.,0.5,0.8888888888888888,positive,negative,0.7519683837890625,0.03641410544514656,0.7519683837890625,0.21161749958992004,positive,0.6259841918945312
And cue the comments commending the fact that John Lewis haven’t given into the wokeisms of today ——- go!,0.0,0.0,neutral,neutral,0.5369521379470825,0.07955542951822281,0.3834923803806305,0.5369521379470825,neutral,0.26847606897354126
Brilliant Christmas ad. Well done.👏,0.9,1.0,positive,positive,0.9816550016403198,0.9816550016403198,0.004475042223930359,0.013870022259652615,positive,0.9408275008201599
People who are fed up with woke appreciate this advert 👍,0.0,0.0,neutral,positive,0.7479814291000366,0.7479814291000366,0.035583462566137314,0.21643508970737457,neutral,0.3739907145500183
Am I the only one getting strong coming out vibes from the son and the club anthem being a way to tell his Dad?,0.21666666666666665,0.8666666666666667,positive,neutral,0.7488375306129456,0.18174029886722565,0.06942225247621536,0.7488375306129456,positive,0.4827520986398061
Absolutely fantastic ❤❤❤❤,0.4,0.9,positive,positive,0.9820740222930908,0.9820740222930908,0.005542316008359194,0.012383643537759781,positive,0.6910370111465454
Absolutely fantastic ❤❤❤❤,0.4,0.9,positive,positive,0.9820740222930908,0.9820740222930908,0.005542316008359194,0.012383643537759781,positive,0.6910370111465454
I'll be doing all my Christmas shopping at john lewis,0.0,0.0,neutral,neutral,0.604820728302002,0.38000208139419556,0.015177221037447453,0.604820728302002,neutral,0.302410364151001
😓♥️🥹😭 so touching,0.5,0.5,positive,positive,0.8430938124656677,0.8430938124656677,0.06006152555346489,0.09684465080499649,positive,0.6715469062328339
"You made me cry. I'm 54, I don't do that often. Lord bless you. Happy Christmas, for when it arrives.",0.8,1.0,positive,positive,0.9401819705963135,0.9401819705963135,0.02145068347454071,0.038367390632629395,positive,0.8700909852981568
Why are people crying about this ? Im just a stone hearted guy maybe?,-0.2,0.6,negative,negative,0.8429445028305054,0.007668746635317802,0.8429445028305054,0.1493866741657257,negative,0.5214722514152527
Nailed it. I hate shopping but I'll be making a point to shop at John Lewis now... genius.,-0.8,0.9,negative,positive,0.4267038106918335,0.4267038106918335,0.31170234084129333,0.26159387826919556,negative,0.6133519053459168
Why do you always make adverts which makes me cry but as usual brilliant advert once again.,0.325,0.625,positive,negative,0.5205855369567871,0.27594658732414246,0.5205855369567871,0.20346784591674805,positive,0.42279276847839353
This advert in one word = Masterpiece.,0.0,0.0,neutral,positive,0.9486955404281616,0.9486955404281616,0.008988229557871819,0.04231620207428932,positive,0.4743477702140808
"John Lewis, you've absolutely smashed it for me this year. I’m 46, and lately I’ve been looking back a lot… my younger self, my rave days, the freedom, the late nights. I miss it more than I expected. These last few years have been rough. My mental health took a dip and it affected my kids. My youngest and I have had the hardest time. My career took over much of my parenting and I missed more than I want to admit. But life has a way of giving us a second chance. This past year he’s had his own struggles, and somehow that opened a space for both of us to heal. He’s helped me. I’ve helped him. We’ve met each other again. And the funny thing is — we found our way back through music. House music. The beats of my younger days. We share songs, talk about memories, dance in the kitchen, gone to gigs Different generations, same rhythm. To me, that’s what parenting — and Christmas — is about. Not being perfect. Not getting it all right the first time. But finding a way to reconnect, laugh again, and love each other in real, everyday ways. Here’s to second chances. To softer hearts. To music that carries us home. 💛",0.0895238095238095,0.3886904761904762,neutral,positive,0.8743073344230652,0.8743073344230652,0.03721100091934204,0.08848170191049576,positive,0.4819155719734374
Thisbis such a beautiful ad. This made me cry and my 9 year old son came and saw me and so I showed him and we were both in tears and just hugging eachother. Lol. It was a beautiful moment. Now that is a powerful ad.,0.48333333333333334,0.7333333333333334,positive,positive,0.9775007963180542,0.9775007963180542,0.007995853200554848,0.014503329992294312,positive,0.7304170648256938
"I’m in tears man I really miss my dad, love you so much dad RIP❤❤",0.3,0.3333333333333333,positive,positive,0.81718909740448,0.81718909740448,0.11136644333600998,0.07144439220428467,positive,0.55859454870224
Thanks so much ❤️ All proceeds go to our Building Happier Futures charity so you've made a huge difference where it's needed. Wishing you a great Christmas when it comes 🎄 🎶 - Emily,0.4,0.5125,positive,positive,0.9861755967140198,0.9861755967140198,0.002622168278321624,0.011202256195247173,positive,0.6930877983570098
Oh I had no idea it went to charity. That’s even better! Thanks Emily,0.4125,0.35,positive,positive,0.9812043905258179,0.9812043905258179,0.004827165976166725,0.013968412764370441,positive,0.696852195262909
It’s one of our favourites too 💙 🎶^Tony,0.0,0.0,neutral,positive,0.9846227765083313,0.9846227765083313,0.0022998955100774765,0.013077269308269024,positive,0.49231138825416565
"This year’s Christmas Advert is a celebration of connection, memory, and the unspoken emotions that make the season truly magical. We understand the power of a thoughtful gift, and we hope our Ad will inspire our customers to find the gift that articulates their feelings. Allowing the present itself to speak volumes where words may sometimes fall short ❤️️ jlchristmas ^Tony",0.225,0.45,positive,positive,0.9704408645629883,0.9704408645629883,0.0022389593068510294,0.02732023224234581,positive,0.5977204322814942
"Your first word is the best and truest and most appropriate, of course.",0.5625,0.4083333333333333,positive,positive,0.9333187341690063,0.9333187341690063,0.006910247728228569,0.059770986437797546,positive,0.7479093670845032
Glad you liked it ☺️ 🎄 ^ Lisa,0.55,0.9,positive,positive,0.982295036315918,0.982295036315918,0.0035527069121599197,0.014152233488857746,positive,0.766147518157959
We're so pleased you loved it! 🎄🥰 - Natalie,0.6875,0.9,positive,positive,0.987510085105896,0.987510085105896,0.003296351060271263,0.009193578734993935,positive,0.837505042552948
We can't help but agree with you ☺️ - Natalie,0.0,0.0,neutral,positive,0.9802349805831909,0.9802349805831909,0.0022763002198189497,0.01748870685696602,positive,0.49011749029159546
Glad to hear you loved the ad Lee and sorry for making you cry 😢 Hope you have a great Christmas! - Natalie,0.425,0.8875,positive,positive,0.9701694250106812,0.9701694250106812,0.008353594690561295,0.021476956084370613,positive,0.6975847125053406
"He was GLAD to have been made cry, so don't apologise. He also (wisely) invoked the Lord, and blessing. which is only right. Take the win on that one, JL!",0.49714285714285716,0.7671428571428571,positive,positive,0.8184765577316284,0.8184765577316284,0.039685770869255066,0.14183767139911652,positive,0.6578097074372428
"Er... yes! It would be easy to rubbish it as syrup, and perhaps I also did that. But father and son reconciled at Christmas does transcend (literally). It's all about love, truth, forgiveness and mercy. Jesus likewise. Maybe your family is really OK? Mine is not, though we do TRY ... even again and again and again and again. So I get it.",0.4777777777777778,0.6444444444444445,positive,positive,0.5434648990631104,0.5434648990631104,0.05604062229394913,0.40049442648887634,positive,0.5106213384204441
